timestamp,value
1950,1493
1960,2157
1970,1681
1980,2246
1990,2701
2000,2723
2010,2704
2020,2704
2030,2672
2040,2662
2050,2109
2060,2805
2070,2136
2080,2730
2090,2054
2100,2738
2110,1982
2120,2613
2130,1904
2140,2547
2150,1858
2160,2512
2170,2416
2180,4095
2190,1397
2200,2032
2210,1725
2220,2368
2230,1584
2240,2290
2250,1638
2260,2256
2270,1600
2280,2346
2290,1606
2300,2347
2310,1592
2320,2407
2330,1610
2340,2482
2350,1744
2360,2591
2370,1808
2380,2521
2390,1763
2400,2514
2410,1598
2420,2250
2430,1386
2440,2094
2450,1223
2460,1987
2470,1178
2480,1998
2490,1200
2500,2057
2510,1275
2520,2148
2530,1268
2540,2214
2550,1329
2560,2278
2570,1393
2580,2259
2590,1407
2600,2273
2610,1372
2620,2275
2630,1438
2640,2365
2650,1509
2660,2355
2670,1526
2680,2381
2690,1524
2700,2448
2710,1743
2720,2444
2730,1744
2740,2464
2750,1618
2760,2343
2770,1618
2780,2327
2790,1600
2800,2443
2810,1581
2820,2327
2830,1650
2840,2495
2850,1639
2860,2474
2870,1757
2880,2524
2890,1770
2900,2745
2910,3343
2920,3169
2930,1232
2940,2399
2950,2063
2960,2643
2970,2064
2980,2640
2990,2559
3000,2631
3010,2559
3020,2579
3030,2559
3040,2549
3050,2673
3060,3356
3070,2605
3080,3371
3090,2885
3100,3518
3110,2719
3120,3200
3130,2747
3140,3203
3150,2489
3160,2998
3170,2109
3180,2859
3190,2238
3200,2683
3210,2176
3220,2545
3230,1968
3240,2827
3250,2140
3260,2553
3270,2311
3280,2637
3290,2319
3300,2585
3310,2192
3320,2559
3330,2259
3340,2475
3350,2243
3360,2603
3370,2240
3380,2479
3390,2084
3400,2323
3410,2130
3420,2464
3430,2179
3440,2474
3450,2058
3460,2448
3470,2082
3480,2070
3490,2005
3500,2111
3510,1936
3520,1999
3530,1904
3540,1952
3550,1846
3560,1958
3570,1808
3580,2075
3590,1813
3600,1851
3610,1831
3620,2212
3630,3087
3640,2816
3650,1259
3660,1770
3670,2078
3680,1873
3690,1899
3700,1904
3710,2037
3720,1904
3730,2000
3740,2055
3750,1927
3760,2099
3770,2064
3780,1987
3790,2223
3800,2043
3810,2362
3820,2225
3830,2235
3840,2162
3850,2271
3860,2135
3870,2121
3880,1902
3890,1846
3900,1711
3910,1775
3920,1493
3930,1808
3940,1493
3950,1658
3960,1590
3970,1779
3980,1489
3990,1911
4000,1907
4010,1909
4020,1920
4030,1926
4040,1933
4050,2310
4060,1751
4070,2213
4080,1840
4090,1968
4100,1579
4110,2000
4120,1523
4130,1925
4140,1379
4150,1827
4160,1429
4170,1822
4180,1427
4190,1790
4200,1045
4210,1041
4220,1040
4230,1044
4240,1031
4250,1422
4260,982
4270,1398
4280,1048
4290,1434
4300,851
4310,1491
4320,976
4330,1458
4340,1030
4350,1488
4360,1075
4370,2459
4380,2459
4390,1314
4400,912
4410,1731
4420,1233
4430,1826
4440,1322
4450,1881
4460,1243
4470,2099
4480,1520
4490,1863
4500,1658
4510,2150
4520,1683
4530,2432
4540,1788
4550,2342
4560,1911
4570,2502
4580,1968
4590,2594
4600,2021
4610,2559
4620,1767
4630,2370
4640,1712
4650,2349
4660,1499
4670,2207
4680,1650
4690,2213
4700,1731
4710,2303
4720,1650
4730,2221
4740,1750
4750,2429
4760,1605
4770,2469
4780,1667
4790,2461
4800,1680
4810,2448
4820,1764
4830,2322
4840,1899
4850,2386
4860,1795
4870,2452
4880,1651
4890,2416
4900,1969
4910,2585
4920,1888
4930,2589
4940,1680
4950,2579
4960,1808
4970,2267
4980,1713
4990,2735
5000,2752
5010,2768
5020,2771
5030,2783
5040,2801
5050,3029
5060,2056
5070,2846
5080,2076
5090,2591
5100,2793
5110,4095
5120,1744
5130,2232
5140,1968
5150,2394
5160,1936
5170,2607
5180,1822
5190,2446
5200,1914
5210,2459
5220,1886
5230,2559
5240,1990
5250,2513
5260,1934
5270,2610
5280,2074
5290,2726
5300,2103
5310,2770
5320,1958
5330,2725
5340,1990
5350,2579
5360,1790
5370,2337
5380,1673
5390,2305
5400,1630
5410,2064
5420,1750
5430,2181
5440,1691
5450,2270
5460,1665
5470,2190
5480,1727
5490,2240
5500,1715
5510,2263
5520,1733
5530,2221
5540,1731
5550,2346
5560,1680
5570,2171
5580,1778
5590,2138
5600,1699
5610,2296
5620,1711
5630,2261
5640,1794
5650,2245
5660,1728
5670,2320
5680,1730
5690,2064
5700,1595
5710,2031
5720,1693
5730,2086
5740,1643
5750,2015
5760,1582
5770,2038
5780,1771
5790,2113
5800,1714
5810,2167
5820,1663
5830,2416
5840,3343
5850,2389
5860,1234
5870,2063
5880,1737
5890,1975
5900,1839
5910,2181
5920,1829
5930,2114
5940,1743
5950,2046
5960,1838
5970,2087
5980,1840
5990,3402
6000,3397
6010,3403
6020,3396
6030,3403
6040,3390
6050,2915
6060,2267
6070,2387
6080,2255
6090,2128
6100,1947
6110,2007
6120,1745
6130,1790
6140,1674
6150,1664
6160,1564
6170,1726
6180,1616
6190,1651
6200,1522
6210,1563
6220,1410
6230,1585
6240,1501
6250,1567
6260,1505
6270,1558
6280,1408
6290,1506
6300,1479
6310,1471
6320,1535
6330,1502
6340,1484
6350,1485
6360,1509
6370,1563
6380,1585
6390,1562
6400,1661
6410,1558
6420,1648
6430,1616
6440,1810
6450,1655
6460,1741
6470,1554
6480,1591
6490,1415
6500,1585
6510,1469
6520,1535
6530,1453
6540,1535
6550,1442
6560,1634
6570,1552
6580,1738
6590,1443
6600,1837
6610,1591
6620,1766
6630,2352
6640,3424
6650,1207
6660,1535
6670,1903
6680,1839
6690,1678
6700,2062
6710,1690
6720,1989
6730,1741
6740,2112
6750,1829
6760,2170
6770,1923
6780,2263
6790,1872
6800,2278
6810,1987
6820,2514
6830,2167
6840,2458
6850,2153
6860,2623
6870,2060
6880,2495
6890,2096
6900,2323
6910,1890
6920,2251
6930,1877
6940,2224
6950,1835
6960,2293
6970,1938
6980,2355
6990,3346
7000,3338
7010,3349
7020,3296
7030,3284
7040,3265
7050,2640
7060,3530
7070,2778
7080,3616
7090,2742
7100,3578
7110,2766
7120,3570
7130,2746
7140,3507
7150,2718
7160,3441
7170,2577
7180,3319
7190,2506
7200,3155
7210,2477
7220,3061
7230,2323
7240,2894
7250,2085
7260,2640
7270,1872
7280,2514
7290,1764
7300,2386
7310,1731
7320,2330
7330,1584
7340,2208
7350,1523
7360,2111
7370,1453
7380,2014
7390,1324
7400,2310
7410,2674
7420,2311
7430,609
7440,1798
7450,1121
7460,1695
7470,997
7480,1639
7490,1037
7500,1722
7510,1051
7520,1709
7530,1031
7540,1767
7550,1044
7560,1706
7570,1088
7580,1869
7590,1190
7600,1918
7610,1195
7620,1870
7630,1188
7640,1857
7650,1104
7660,1680
7670,895
7680,1472
7690,787
7700,1425
7710,791
7720,1472
7730,799
7740,1431
7750,734
7760,1501
7770,921
7780,1535
7790,893
7800,1552
7810,933
7820,1691
7830,1100
7840,1710
7850,1049
7860,1774
7870,1101
7880,1696
7890,1195
7900,1855
7910,1203
7920,1790
7930,1421
7940,2082
7950,1398
7960,2193
7970,1490
7980,2046
7990,2119
8000,2117
8010,2113
8020,2115
8030,2110
8040,2112
8050,2064
8060,2309
8070,1792
8080,2229
8090,1667
8100,2179
8110,1628
8120,2161
8130,1890
8140,3666
8150,2271
8160,1563
8170,1475
8180,2205
8190,1574
8200,2128
8210,1601
8220,2159
8230,1598
8240,2107
8250,1726
8260,2106
8270,1711
8280,2274
8290,1744
8300,2257
8310,1566
8320,1564
8330,1535
8340,1535
8350,1552
8360,1535
8370,1535
8380,1509
8390,1590
8400,1936
8410,1488
8420,1815
8430,1394
8440,1721
8450,1451
8460,1790
8470,1494
8480,1795
8490,1521
8500,1871
8510,1526
8520,1851
8530,1595
8540,1841
8550,1669
8560,1905
8570,1623
8580,1904
8590,1616
8600,1911
8610,1669
8620,1933
8630,1637
8640,1951
8650,1697
8660,1837
8670,1677
8680,1961
8690,1846
8700,1947
8710,1843
8720,1935
8730,1669
8740,1789
8750,1667
8760,1769
8770,1696
8780,1799
8790,1715
8800,1822
8810,1730
8820,1829
8830,1799
8840,1823
8850,1842
8860,1874
8870,1840
8880,2262
8890,3253
8900,2281
8910,1361
8920,1852
8930,1988
8940,1892
8950,1955
8960,1925
8970,1966
8980,1968
8990,2346
9000,2349
9010,2351
9020,2352
9030,2347
9040,2355
9050,2608
9060,2233
9070,2468
9080,2323
9090,2484
9100,2352
9110,2523
9120,2271
9130,2350
9140,2043
9150,2192
9160,1824
9170,1980
9180,1776
9190,2059
9200,1758
9210,2057
9220,1742
9230,2115
9240,1773
9250,2064
9260,1801
9270,2111
9280,1782
9290,2135
9300,1779
9310,2151
9320,1759
9330,2155
9340,1772
9350,2091
9360,1763
9370,2106
9380,1705
9390,2164
9400,1682
9410,2189
9420,1689
9430,2118
9440,1630
9450,2239
9460,1719
9470,2270
9480,1665
9490,2247
9500,1623
9510,2042
9520,1578
9530,2064
9540,1535
9550,2062
9560,1581
9570,2129
9580,1522
9590,2138
9600,1519
9610,2147
9620,1566
9630,2128
9640,1505
9650,2180
9660,2341
9670,3667
9680,1165
9690,1848
9700,1648
9710,2151
9720,1493
9730,2192
9740,1510
9750,2219
9760,1606
9770,2257
9780,1562
9790,2307
9800,1602
9810,2370
9820,1717
9830,2438
9840,1815
9850,2501
9860,1841
9870,2630
9880,1858
9890,2483
9900,1822
9910,2397
9920,1584
9930,2221
9940,1461
9950,2128
9960,1373
9970,2139
9980,1379
9990,2257
10000,2266
10010,2283
10020,2288
10030,2299
10040,2317
10050,2499
10060,1573
10070,2357
10080,1617
10090,2280
10100,1591
10110,2257
10120,1582
10130,2192
10140,1561
10150,2224
10160,1521
10170,2224
10180,1524
10190,2187
10200,1634
10210,2351
10220,1667
10230,2325
10240,1592
10250,2192
10260,1488
10270,2177
10280,1456
10290,2163
10300,1509
10310,2158
10320,1520
10330,2223
10340,1535
10350,2241
10360,1587
10370,2191
10380,1585
10390,2211
10400,1904
10410,3811
10420,2206
10430,1712
10440,1584
10450,2362
10460,1689
10470,2347
10480,1731
10490,2415
10500,1776
10510,2418
10520,1856
10530,2371
10540,1914
10550,2514
10560,1941
10570,2559
10580,2025
10590,2623
10600,2112
10610,2688
10620,2119
10630,2678
10640,2081
10650,2549
10660,1921
10670,2394
10680,1728
10690,2347
10700,1743
10710,2282
10720,1746
10730,2326
10740,1841
10750,2358
10760,1855
10770,2376
10780,1901
10790,2383
10800,1962
10810,2445
10820,2006
10830,2480
10840,1961
10850,2449
10860,2081
10870,2454
10880,2017
10890,2515
10900,2080
10910,2578
10920,2112
10930,2544
10940,2259
10950,2770
10960,2261
10970,2699
10980,2211
10990,3137
11000,3152
11010,3155
11020,3159
11030,3157
11040,3162
11050,2869
11060,2271
11070,2609
11080,2325
11090,2647
11100,2265
11110,2559
11120,2322
11130,2624
11140,2784
11150,4095
11160,2490
11170,2096
11180,2334
11190,2645
11200,2287
11210,2613
11220,2308
11230,2622
11240,2382
11250,2591
11260,2419
11270,2609
11280,2431
11290,2650
11300,2478
11310,2672
11320,2533
11330,2745
11340,2559
11350,2738
11360,2679
11370,2727
11380,2545
11390,2539
11400,2371
11410,2276
11420,2175
11430,2206
11440,2160
11450,2149
11460,2149
11470,2146
11480,2137
11490,2103
11500,2103
11510,2175
11520,2130
11530,2094
11540,2170
11550,2091
11560,2144
11570,2045
11580,2101
11590,2045
11600,2154
11610,1998
11620,2112
11630,1968
11640,2113
11650,1982
11660,2087
11670,1974
11680,2129
11690,1975
11700,2169
11710,2096
11720,2202
11730,1987
11740,2132
11750,1812
11760,2039
11770,1850
11780,2014
11790,1850
11800,2047
11810,1807
11820,2032
11830,1821
11840,2079
11850,1835
11860,2085
11870,1815
11880,2074
11890,1902
11900,2914
11910,2974
11920,1592
11930,1468
11940,2126
11950,1699
11960,2015
11970,1680
11980,2092
11990,2550
12000,2542
12010,2543
12020,2525
12030,2515
12040,2512
12050,2113
12060,2293
12070,1963
12080,2364
12090,2064
12100,2385
12110,1931
12120,2448
12130,1906
12140,2319
12150,1691
12160,2095
12170,1507
12180,1819
12190,1824
12200,1851
12210,1872
12220,1861
12230,1329
12240,1813
12250,1251
12260,1818
12270,1281
12280,1766
12290,1205
12300,1729
12310,1231
12320,1808
12330,1273
12340,1842
12350,1269
12360,1815
12370,1278
12380,1783
12390,1345
12400,1890
12410,1337
12420,1910
12430,1341
12440,1916
12450,1385
12460,2093
12470,1516
12480,2090
12490,1530
12500,2009
12510,1387
12520,1955
12530,1360
12540,1936
12550,1401
12560,1936
12570,1392
12580,2067
12590,1417
12600,1999
12610,1461
12620,2029
12630,1429
12640,2043
12650,1615
12660,3130
12670,2516
12680,1520
12690,1280
12700,2131
12710,1415
12720,2054
12730,1411
12740,2065
12750,1478
12760,2046
12770,1481
12780,2045
12790,1488
12800,2112
12810,1508
12820,2192
12830,1582
12840,2265
12850,1750
12860,2303
12870,1709
12880,2318
12890,1682
12900,2197
12910,1502
12920,1985
12930,1282
12940,1890
12950,1242
12960,1868
12970,1249
12980,1842
12990,1798
13000,1777
13010,1789
13020,1760
13030,1755
13040,1760
13050,1654
13060,1915
13070,1425
13080,1899
13090,1360
13100,1963
13110,1321
13120,1902
13130,1321
13140,1904
13150,1337
13160,1836
13170,1295
13180,1933
13190,1403
13200,2060
13210,1452
13220,1933
13230,1370
13240,1820
13250,1296
13260,1861
13270,1355
13280,1891
13290,1366
13300,1879
13310,1392
13320,1835
13330,1402
13340,1918
13350,1440
13360,1905
13370,1472
13380,1898
13390,1893
13400,3462
13410,1698
13420,1440
13430,1462
13440,1943
13450,1434
13460,1950
13470,1516
13480,2011
13490,1535
13500,1998
13510,1584
13520,2002
13530,1680
13540,2035
13550,1651
13560,2210
13570,1830
13580,2256
13590,1867
13600,2355
13610,1872
13620,2304
13630,1935
13640,2141
13650,1698
13660,1902
13670,1559
13680,1840
13690,1424
13700,1840
13710,1507
13720,1808
13730,1488
13740,1795
13750,1509
13760,1833
13770,1603
13780,1825
13790,1616
13800,1889
13810,1617
13820,1917
13830,1664
13840,1902
13850,1645
13860,1918
13870,1655
13880,1915
13890,1655
13900,1871
13910,1712
13920,1950
13930,1860
13940,1991
13950,1851
13960,1894
13970,1727
13980,1769
13990,1895
14000,1907
14010,1897
14020,1895
14030,1900
14040,1900
14050,2017
14060,1835
14070,1891
14080,1921
14090,1841
14100,1886
14110,1840
14120,2291
14130,3313
14140,2181
14150,1318
14160,1904
14170,1938
14180,1861
14190,1885
14200,1861
14210,1925
14220,1880
14230,1965
14240,1863
14250,2023
14260,1935
14270,2055
14280,1990
14290,2097
14300,2061
14310,2210
14320,2096
14330,2291
14340,2147
14350,2290
14360,2065
14370,2158
14380,1861
14390,2027
14400,1737
14410,1863
14420,1587
14430,1856
14440,1616
14450,1837
14460,1607
14470,1871
14480,1670
14490,1895
14500,1650
14510,1939
14520,1659
14530,1936
14540,1746
14550,2000
14560,1703
14570,1988
14580,1744
14590,2032
14600,1727
14610,2066
14620,1690
14630,2032
14640,1668
14650,2035
14660,1830
14670,2109
14680,1825
14690,2131
14700,1653
14710,2006
14720,1586
14730,2032
14740,1587
14750,2019
14760,1558
14770,2057
14780,1611
14790,2000
14800,1664
14810,2081
14820,1648
14830,2026
14840,1622
14850,2273
14860,2704
14870,3082
14880,1103
14890,1978
14900,1730
14910,2067
14920,1675
14930,2143
14940,1633
14950,2204
14960,1734
14970,2234
14980,1712
14990,2474
15000,2490
15010,2507
15020,2483
15030,2513
15040,2551
15050,2762
15060,1967
15070,2551
15080,1971
15090,2494
15100,1799
15110,2256
15120,1649
15130,2064
15140,1509
15150,2032
15160,1435
15170,1971
15180,1414
15190,1926
15200,1423
15210,2019
15220,1453
15230,2064
15240,1475
15250,2099
15260,1488
15270,2128
15280,1461
15290,2122
15300,1520
15310,2125
15320,1470
15330,2155
15340,1482
15350,2098
15360,1487
15370,2249
15380,1649
15390,2314
15400,1597
15410,2322
15420,1478
15430,2170
15440,1454
15450,2192
15460,1465
15470,2227
15480,1456
15490,2165
15500,1456
15510,2171
15520,1449
15530,2138
15540,1448
15550,2112
15560,1463
15570,2435
15580,2688
15590,3103
15600,997
15610,2149
15620,1660
15630,2277
15640,1597
15650,2304
15660,1595
15670,2322
15680,1593
15690,2370
15700,1702
15710,2368
15720,1691
15730,2428
15740,1779
15750,2514
15760,1851
15770,2559
15780,1968
15790,2608
15800,1932
15810,2538
15820,1758
15830,2403
15840,1638
15850,2231
15860,1499
15870,2169
15880,1494
15890,2167
15900,1462
15910,1883
15920,1878
15930,1861
15940,1860
15950,1842
15960,1559
15970,2217
15980,1579
15990,2547
16000,2559
16010,2559
16020,2558
16030,2580
16040,2581
16050,2506
16060,1645
16070,2341
16080,1667
16090,2259
16100,1729
16110,2387
16120,1715
16130,2330
16140,1643
16150,2160
16160,1566
16170,2124
16180,1535
16190,2132
16200,1601
16210,2096
16220,1524
16230,2122
16240,1583
16250,2110
16260,1587
16270,2192
16280,1645
16290,2123
16300,2032
16310,3831
16320,2126
16330,1611
16340,1663
16350,2186
16360,1669
16370,2160
16380,1761
16390,2197
16400,1748
16410,2220
16420,1814
16430,2251
16440,1847
16450,2352
16460,1883
16470,2387
16480,1977
16490,2417
16500,2091
16510,2461
16520,2064
16530,2463
16540,2000
16550,2305
16560,1845
16570,2109
16580,1658
16590,1959
16600,1680
16610,1878
16620,1641
16630,1898
16640,1643
16650,1905
16660,1659
16670,1867
16680,1685
16690,1904
16700,1703
16710,1872
16720,1662
16730,1899
16740,1740
16750,1879
16760,1690
16770,1915
16780,1737
16790,1870
16800,1728
16810,1904
16820,1744
16830,1852
16840,1756
16850,1865
16860,1981
16870,2003
16880,1957
16890,1908
16900,1804
16910,1818
16920,1777
16930,1809
16940,1787
16950,1822
16960,1811
16970,1842
16980,1842
16990,2672
17000,2668
17010,2669
17020,2672
17030,2672
17040,2672
17050,2361
17060,2896
17070,3115
17080,1516
17090,1729
17100,2165
17110,1878
17120,1984
17130,1825
17140,1997
17150,1884
17160,2062
17170,1936
17180,2170
17190,2018
17200,2203
17210,2094
17220,2319
17230,2159
17240,2429
17250,2209
17260,2457
17270,2266
17280,2485
17290,2253
17300,2469
17310,2245
17320,2454
17330,2127
17340,2399
17350,2042
17360,2383
17370,2061
17380,2336
17390,2053
17400,2395
17410,2046
17420,2384
17430,2026
17440,2347
17450,1984
17460,2299
17470,1963
17480,2355
17490,1888
17500,2269
17510,1860
17520,2249
17530,1872
17540,2318
17550,1819
17560,2222
17570,1818
17580,2187
17590,1770
17600,2198
17610,1793
17620,2279
17630,1839
17640,2262
17650,1856
17660,2175
17670,1677
17680,2080
17690,1611
17700,2108
17710,1600
17720,2096
17730,1582
17740,2035
17750,1589
17760,2105
17770,1530
17780,2094
17790,1569
17800,2046
17810,1598
17820,2398
17830,2846
17840,2698
17850,1045
17860,2035
17870,1655
17880,2096
17890,1535
17900,2128
17910,1552
17920,2183
17930,1619
17940,2190
17950,1706
17960,2309
17970,1712
17980,2304
17990,2594
18000,2579
18010,2546
18020,2602
18030,2551
18040,2541
18050,2186
18060,2447
18070,1803
18080,2274
18090,1579
18100,2126
18110,1387
18120,1988
18130,1387
18140,1980
18150,1343
18160,1938
18170,1344
18180,1973
18190,1363
18200,2000
18210,1388
18220,2034
18230,1378
18240,2064
18250,1405
18260,2005
18270,1421
18280,2034
18290,1379
18300,2016
18310,1399
18320,1996
18330,1429
18340,2027
18350,1389
18360,2021
18370,1436
18380,2096
18390,1563
18400,2271
18410,1578
18420,2259
18430,1479
18440,2073
18450,1418
18460,2064
18470,1472
18480,2069
18490,1456
18500,2099
18510,1533
18520,2147
18530,1569
18540,2165
18550,1552
18560,2131
18570,1520
18580,2125
18590,1890
18600,3732
18610,1785
18620,1589
18630,1535
18640,2141
18650,1534
18660,2083
18670,1505
18680,2133
18690,1595
18700,2164
18710,1629
18720,2239
18730,1675
18740,2246
18750,1786
18760,2336
18770,1836
18780,2409
18790,1866
18800,2476
18810,1894
18820,2448
18830,1840
18840,2346
18850,1661
18860,2171
18870,1600
18880,2064
18890,1456
18900,2067
18910,1456
18920,2009
18930,1475
18940,2033
18950,1574
18960,2061
18970,1580
18980,2079
18990,1945
19000,1939
19010,1940
19020,1936
19030,1929
19040,1928
19050,1874
19060,2027
19070,1626
19080,2033
19090,1614
19100,2077
19110,1642
19120,2059
19130,1625
19140,2149
19150,1778
19160,2143
19170,1795
19180,2106
19190,1579
19200,1984
19210,1566
19220,1967
19230,1627
19240,1998
19250,1622
19260,1929
19270,1639
19280,2047
19290,1678
19300,1987
19310,1694
19320,2023
19330,1727
19340,2405
19350,3071
19360,2467
19370,1183
19380,1979
19390,1771
19400,1965
19410,1743
19420,1991
19430,1781
19440,1979
19450,1825
19460,2044
19470,1872
19480,2075
19490,1910
19500,2126
19510,1989
19520,2237
19530,2055
19540,2290
19550,2129
19560,2344
19570,2109
19580,2250
19590,2085
19600,2018
19610,1894
19620,1931
19630,1663
19640,1709
19650,1671
19660,1714
19670,1732
19680,1874
19690,1817
19700,1856
19710,1807
19720,1863
19730,1855
19740,1919
19750,1919
19760,1857
19770,1940
19780,1854
19790,1871
19800,1861
19810,1854
19820,1874
19830,1936
19840,1858
19850,1887
19860,1917
19870,1936
19880,1843
19890,1905
19900,1872
19910,2013
19920,1998
19930,2060
19940,1987
19950,2090
19960,1841
19970,1926
19980,1812
19990,1936
20000,1938
20010,1941
20020,1922
20030,1943
20040,1952
20050,2205
20060,1817
20070,2069
20080,1797
20090,2014
20100,1879
20110,2515
20120,3309
20130,2208
20140,1332
20150,2129
20160,1870
20170,2017
20180,1810
20190,2176
20200,1805
20210,2124
20220,1861
20230,2155
20240,1911
20250,2241
20260,1906
20270,2278
20280,1989
20290,2350
20300,2032
20310,2411
20320,2089
20330,2432
20340,2033
20350,2405
20360,1905
20370,2211
20380,1715
20390,2019
20400,1584
20410,2032
20420,1535
20430,1999
20440,1535
20450,1991
20460,1569
20470,2065
20480,1625
20490,2034
20500,1533
20510,2091
20520,1613
20530,2064
20540,1607
20550,2102
20560,1577
20570,2066
20580,1582
20590,2043
20600,1563
20610,2064
20620,1615
20630,2068
20640,1669
20650,2272
20660,1658
20670,2215
20680,1645
20690,2062
20700,1574
20710,2085
20720,1587
20730,2112
20740,1535
20750,2164
20760,1589
20770,2181
20780,1646
20790,2177
20800,1668
20810,2224
20820,1650
20830,2206
20840,1888
20850,3543
20860,2494
20870,1686
20880,1535
20890,2306
20900,1658
20910,2270
20920,1639
20930,2273
20940,1701
20950,2333
20960,1762
20970,2394
20980,1786
20990,2625
21000,2637
21010,2643
21020,2641
21030,2664
21040,2693
21050,2880
21060,1987
21070,2629
21080,1973
21090,2512
21100,1808
21110,2288
21120,1593
21130,2191
21140,1520
21150,2094
21160,1520
21170,2128
21180,1481
21190,2148
21200,1597
21210,2160
21220,1577
21230,2171
21240,1613
21250,2191
21260,1562
21270,2158
21280,1579
21290,2157
21300,1511
21310,2134
21320,1535
21330,2115
21340,1515
21350,2192
21360,1590
21370,2237
21380,1734
21390,2254
21400,1687
21410,2178
21420,1519
21430,2111
21440,1525
21450,2137
21460,1579
21470,2130
21480,1583
21490,2161
21500,1594
21510,2145
21520,1607
21530,2219
21540,1602
21550,2242
21560,1683
21570,2671
21580,3157
21590,2320
21600,1102
21610,2287
21620,1649
21630,2145
21640,1654
21650,2190
21660,1627
21670,2187
21680,1693
21690,2225
21700,1718
21710,2267
21720,1819
21730,2326
21740,1866
21750,2327
21760,1935
21770,2496
21780,1967
21790,2434
21800,2043
21810,2448
21820,1837
21830,2279
21840,1689
21850,2083
21860,1584
21870,2000
21880,1562
21890,2064
21900,1648
21910,2052
21920,1631
21930,2062
21940,1557
21950,2051
21960,1613
21970,2064
21980,1697
21990,2527
22000,2512
22010,2478
22020,2531
22030,2519
22040,2525
22050,2293
22060,1659
22070,2093
22080,1719
22090,2047
22100,1740
22110,2096
22120,1810
22130,2159
22140,1754
22150,2027
22160,1613
22170,1953
22180,1609
22190,1914
22200,1648
22210,1891
22220,1648
22230,1945
22240,1664
22250,1942
22260,1744
22270,1979
22280,1750
22290,1975
22300,1850
22310,2878
22320,3088
22330,1597
22340,1477
22350,2141
22360,1793
22370,2032
22380,1865
22390,2027
22400,1883
22410,2037
22420,1890
22430,2070
22440,1950
22450,2098
22460,2038
22470,2190
22480,2064
22490,2237
22500,2188
22510,2292
22520,2208
22530,2263
22540,2151
22550,2194
22560,2032
22570,2039
22580,1881
22590,1811
22600,1790
22610,1808
22620,1745
22630,1805
22640,1786
22650,1818
22660,1808
22670,1799
22680,1847
22690,1799
22700,1873
22710,1840
22720,1863
22730,1834
22740,1911
22750,1765
22760,1887
22770,1767
22780,1903
22790,1797
22800,1870
22810,1731
22820,1909
22830,1794
22840,1957
22850,1875
22860,2039
22870,1895
22880,2071
22890,1819
22900,1906
22910,1754
22920,1968
22930,1728
22940,1988
22950,1775
22960,1987
22970,1776
22980,2013
22990,2609
23000,2651
23010,2647
23020,2640
23030,2641
23040,2640
23050,2453
23060,3716
23070,2096
23080,1606
23090,1861
23100,2160
23110,1759
23120,2078
23130,1796
23140,2092
23150,1854
23160,2122
23170,1766
23180,2146
23190,1838
23200,2224
23210,1813
23220,2271
23230,1937
23240,2355
23250,1959
23260,2362
23270,1943
23280,2311
23290,1872
23300,2154
23310,1602
23320,1957
23330,1488
23340,1843
23350,1425
23360,1966
23370,1966
23380,1966
23390,1969
23400,1988
23410,1393
23420,1850
23430,1365
23440,1874
23450,1392
23460,1881
23470,1421
23480,1904
23490,1424
